x2_1,y2_1,x2_2,y2_2,x2_3,y2_3,x2_4,y2_4,x2_5,y2_5,img_paths
97,161,156,96,146,22,57,50,29,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1547.png
80,138,138,97,113,62,48,30,51,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1548.png
86,133,138,104,113,54,57,41,53,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1549.png
81,168,174,106,144,14,52,41,5,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1550.png
92,147,158,104,129,29,61,54,23,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1551.png
85,158,147,107,138,26,61,53,30,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1552.png
77,134,131,89,116,67,37,23,54,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1553.png
109,141,136,107,148,26,57,54,33,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1554.png
78,126,121,93,115,65,56,58,64,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1555.png
98,165,147,101,145,27,38,25,30,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1556.png
82,144,141,94,117,62,48,26,49,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1557.png
79,134,128,101,125,57,56,51,55,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1558.png
90,148,155,101,119,54,48,39,22,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1559.png
92,136,142,94,115,57,55,62,38,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1560.png
95,120,114,104,111,55,67,57,52,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1561.png
82,136,166,112,118,40,56,32,38,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1562.png
98,143,133,107,129,43,47,38,38,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1563.png
94,157,146,94,127,50,49,45,31,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1564.png
91,152,145,107,123,26,60,57,22,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1565.png
74,136,136,92,120,64,37,23,52,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1566.png
97,131,122,98,123,37,71,65,57,88,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1567.png
102,132,126,111,107,38,69,57,35,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1568.png
98,132,131,110,129,30,69,56,29,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1569.png
81,159,143,95,122,59,44,26,41,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1570.png
91,132,138,93,111,62,70,47,54,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1571.png
99,120,113,101,139,32,72,58,47,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1572.png
74,139,142,88,122,59,29,15,51,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1573.png
90,132,149,111,109,47,67,59,25,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1574.png
83,140,159,92,121,59,77,39,43,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1575.png
89,130,163,107,110,49,70,54,32,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1576.png
85,158,143,106,126,37,42,28,41,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1577.png
111,129,125,98,132,54,63,49,47,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1578.png
91,124,134,94,109,69,76,56,50,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1579.png
97,122,124,104,113,45,71,62,34,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1580.png
80,152,149,98,121,55,32,13,42,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1581.png
79,145,158,97,119,51,33,13,42,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1582.png
95,170,157,100,142,30,55,44,29,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1583.png
95,151,131,96,124,53,59,57,48,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1584.png
90,128,131,92,132,46,69,68,46,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1585.png
88,161,149,94,120,54,34,27,29,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1586.png
99,157,152,107,126,36,29,37,26,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1587.png
93,148,143,108,123,29,57,35,29,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1588.png
98,137,134,110,125,22,62,53,16,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1589.png
105,143,130,99,141,39,59,49,40,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1590.png
90,147,156,107,124,30,60,55,11,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1591.png
80,144,126,87,117,66,50,57,56,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1592.png
79,130,119,88,110,69,55,57,62,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1593.png
99,148,146,111,138,20,50,32,10,116,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1594.png
90,153,153,107,123,27,61,49,10,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1595.png
85,141,124,99,116,59,58,52,58,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1596.png
95,130,135,105,115,38,66,53,21,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1597.png
89,132,150,101,111,43,71,56,14,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1598.png
79,122,134,92,108,57,58,49,55,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1599.png
81,136,151,99,115,58,43,23,45,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1600.png
97,141,134,105,145,22,60,54,25,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1601.png
95,151,140,105,139,20,63,55,28,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1602.png
99,149,137,105,148,9,58,54,26,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1603.png
80,135,166,99,118,47,58,38,32,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1604.png
77,133,147,94,127,53,52,47,40,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1605.png
92,133,134,96,124,40,70,65,47,93,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1606.png
86,121,158,95,110,60,72,49,44,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1607.png
79,152,163,93,142,43,56,44,19,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1608.png
98,124,129,108,114,47,70,62,25,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1609.png
87,142,141,109,119,31,63,58,29,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1610.png
97,115,117,98,122,36,68,64,39,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1611.png
78,134,133,93,117,66,38,30,54,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1612.png
78,117,127,92,115,67,43,58,61,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1613.png
85,129,144,101,115,45,67,50,46,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1614.png
91,158,136,97,121,61,43,53,41,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1615.png
92,134,156,109,114,48,67,45,17,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1616.png
95,136,135,107,109,44,73,53,31,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1617.png
94,142,146,105,118,48,48,39,33,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1618.png
81,130,130,95,113,68,51,45,59,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1619.png
86,115,150,99,109,67,75,54,56,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1620.png
96,142,145,115,130,34,51,41,10,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1621.png
88,158,141,108,134,31,49,32,40,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1622.png
86,134,163,108,113,45,67,49,32,120,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1623.png
78,154,172,127,137,22,36,7,33,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1624.png
78,140,157,95,122,54,37,23,41,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1625.png
81,128,149,97,116,63,42,34,51,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1626.png
99,131,129,99,117,52,57,52,45,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1627.png
72,133,147,100,115,46,31,37,48,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1628.png
95,130,142,111,119,51,63,47,23,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1629.png
82,139,154,105,124,34,58,41,38,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1630.png
93,141,143,105,124,44,62,56,37,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1631.png
92,159,167,107,124,42,43,19,22,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1632.png
88,152,158,116,122,44,55,27,33,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1633.png
102,152,140,105,127,46,46,38,35,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1634.png
86,144,148,96,123,34,63,61,34,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1635.png
82,146,144,96,119,58,46,22,50,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1636.png
91,154,154,94,137,24,60,58,30,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1637.png
77,167,159,100,136,13,59,48,23,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1638.png
83,148,168,106,129,54,54,32,19,116,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1639.png
95,146,144,113,126,33,62,47,16,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1640.png
74,126,142,91,121,64,42,14,53,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1641.png
94,111,124,108,104,60,80,63,24,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1642.png
86,161,145,111,123,37,41,24,40,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1643.png
90,140,157,95,122,51,63,51,22,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1644.png
71,156,171,92,143,38,39,31,15,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1645.png
100,127,126,103,113,36,67,67,37,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1646.png
84,140,142,100,115,61,54,45,35,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1647.png
81,151,148,96,123,61,55,28,32,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1648.png
94,165,164,103,136,40,47,37,17,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1649.png
73,171,143,94,124,55,33,33,38,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1650.png
89,137,141,110,114,44,66,41,36,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1651.png
96,169,157,103,143,15,58,43,26,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1652.png
104,131,122,91,124,54,72,64,58,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1653.png
72,129,128,93,123,65,60,55,53,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1654.png
91,158,133,91,129,54,56,62,48,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1655.png
80,141,153,105,126,36,50,22,44,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1656.png
92,123,122,104,111,52,71,65,48,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1657.png
79,137,176,111,119,39,60,31,35,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1658.png
79,126,145,111,110,57,73,46,46,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1659.png
102,131,128,108,131,25,68,57,33,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1660.png
72,141,163,105,148,41,54,28,33,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1661.png
79,136,130,95,120,67,58,49,49,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1662.png
90,166,163,106,129,46,42,29,14,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1663.png
89,152,149,86,121,56,38,21,29,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1664.png
90,150,169,110,124,26,58,39,21,119,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1665.png
89,126,130,94,106,57,68,68,54,86,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1666.png
90,145,125,93,118,71,58,53,52,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1667.png
95,140,143,100,126,53,65,57,38,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1668.png
101,143,134,102,137,33,57,45,36,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1669.png
93,135,133,109,118,35,68,60,38,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1670.png
95,128,133,115,106,49,77,59,12,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1671.png
80,150,171,110,139,26,41,18,32,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1672.png
85,126,135,91,114,62,66,56,47,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1673.png
115,141,132,99,137,54,60,53,46,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1674.png
91,142,141,114,122,31,62,37,17,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1675.png
91,161,142,101,140,25,62,55,36,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1676.png
84,130,168,103,111,50,69,50,33,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1677.png
86,150,138,106,129,31,62,58,36,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1678.png
100,158,146,110,128,46,40,31,32,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1679.png
109,127,123,107,135,24,69,58,48,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1680.png
86,135,163,100,118,47,61,46,34,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1681.png
111,123,123,103,123,45,61,45,49,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1682.png
87,152,152,104,128,45,55,53,29,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1683.png
78,148,144,106,138,33,56,44,40,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1684.png
100,161,166,106,136,39,41,18,11,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1685.png
95,156,144,99,127,44,54,44,35,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1686.png
85,134,145,93,112,60,67,43,32,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1687.png
83,125,129,106,118,54,70,50,55,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1688.png
90,146,125,93,124,57,60,54,56,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1689.png
94,139,134,109,123,26,68,51,23,100,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1690.png
94,176,150,89,133,44,42,39,26,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1691.png
80,140,158,99,122,37,65,49,27,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1692.png
101,135,125,105,143,20,67,56,39,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1693.png
99,144,134,93,126,61,56,60,45,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1694.png
88,151,139,105,133,33,61,41,40,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1695.png
78,144,158,100,131,47,50,14,42,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1696.png
85,157,159,102,134,42,55,29,33,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1697.png
81,131,147,95,106,60,73,43,50,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1698.png
83,133,139,98,118,48,51,37,55,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1699.png
81,155,134,99,121,57,48,47,44,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1700.png
91,156,160,91,121,49,54,23,30,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1701.png
82,129,167,111,111,53,74,44,39,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1702.png
98,128,127,106,117,56,60,55,44,99,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1703.png
101,141,149,113,130,36,58,30,11,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1704.png
100,139,138,106,129,37,61,35,31,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1705.png
85,136,136,107,116,50,64,42,47,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1706.png
109,135,124,96,128,41,64,60,52,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1707.png
94,133,135,117,119,41,74,53,15,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1708.png
86,146,165,100,117,49,59,33,16,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1709.png
86,125,133,95,111,57,75,61,50,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1710.png
92,143,140,98,114,59,53,44,38,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1711.png
79,153,158,108,136,23,57,41,24,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1712.png
72,131,150,97,132,47,52,28,49,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1713.png
106,161,147,101,138,21,60,52,30,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1714.png
83,131,157,105,121,51,64,35,46,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1715.png
95,133,130,110,118,34,71,55,25,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1716.png
73,144,151,100,135,48,48,29,45,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1717.png
107,127,128,106,125,35,62,57,37,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1718.png
72,128,141,93,130,63,51,35,51,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1719.png
79,148,168,112,142,35,34,15,35,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1720.png
95,154,145,93,123,59,45,40,29,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1721.png
79,133,141,106,116,54,45,37,54,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1722.png
88,141,160,95,116,55,69,34,29,110,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1723.png
77,144,145,92,120,56,37,30,51,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1724.png
83,155,138,105,130,38,44,37,45,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1725.png
73,139,149,84,128,53,26,15,47,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1726.png
104,118,116,97,126,43,69,64,58,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1727.png
103,126,126,103,146,21,65,56,35,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1728.png
96,136,136,110,131,29,67,49,12,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1729.png
85,141,131,95,115,64,52,43,48,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1730.png
107,125,120,98,136,37,65,58,48,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1731.png
79,125,130,93,112,72,47,34,55,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1732.png
85,140,146,103,122,47,65,47,38,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1733.png
79,123,126,90,118,68,52,52,60,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1734.png
86,137,142,107,122,40,66,44,42,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1735.png
102,128,133,109,118,40,71,57,19,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1736.png
98,157,158,118,136,32,40,19,6,114,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1737.png
84,143,150,95,120,57,52,18,42,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1738.png
100,165,153,111,146,12,57,37,9,115,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1739.png
77,117,115,91,107,73,60,59,68,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1740.png
88,150,144,91,122,64,58,25,37,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1741.png
90,148,158,102,122,57,60,32,28,111,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1742.png
90,161,157,101,135,41,55,44,22,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1743.png
83,163,154,109,143,27,56,34,31,112,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1744.png
97,153,138,106,120,50,41,50,42,105,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1745.png
91,131,126,106,107,50,73,69,37,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1746.png
86,172,160,109,149,15,60,44,20,103,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1747.png
83,114,136,93,117,67,41,22,65,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1748.png
83,160,159,95,126,53,49,15,17,113,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1749.png
75,137,149,102,131,38,53,27,47,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1750.png
102,111,113,96,135,35,71,61,51,95,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1751.png
86,127,151,95,112,63,71,45,46,102,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1752.png
80,124,130,89,116,71,76,41,60,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1753.png
87,129,147,92,126,65,69,49,44,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1754.png
105,126,116,99,126,26,71,63,58,92,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1755.png
104,135,126,102,126,41,59,53,45,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1756.png
99,153,146,91,136,49,60,48,37,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1757.png
93,156,162,107,123,47,54,23,32,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1758.png
93,163,165,95,132,40,49,34,13,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1759.png
97,147,129,106,131,31,70,46,38,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1760.png
95,122,116,100,118,48,76,68,60,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1761.png
99,136,125,100,129,39,59,46,44,101,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1762.png
105,159,135,98,135,43,61,53,45,94,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1763.png
91,135,159,103,115,53,63,45,22,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1764.png
86,124,125,90,108,69,67,55,61,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1765.png
82,124,121,93,107,72,49,48,60,97,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1766.png
100,141,141,110,126,41,52,49,29,96,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1767.png
85,125,152,105,110,56,75,47,47,104,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1768.png
97,114,111,103,125,24,71,50,23,98,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1769.png
72,155,169,114,125,16,59,34,16,117,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1770.png
95,126,135,116,109,56,73,53,36,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1771.png
82,123,146,106,116,55,74,52,39,106,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1772.png
75,141,160,109,130,35,44,22,41,108,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1773.png
75,145,151,101,127,48,48,25,43,109,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1774.png
98,153,137,114,131,19,64,46,21,107,C:/Users/Hampi/Desktop/portal_co/images_2_rs\img_1775.png
